name_google,name_foursquare,ratio_name,address_google,address_foursquare,ratio_address
S&A West Indian Restaurant,S&A West Indian Restaurant,100,"10306 Liberty Avenue, Queens",10306 Liberty Avenue,95
Romeo's Pizzeria,Romeo's Pizza,90,"103-20 Liberty Avenue, Ozone Park",103-20 Liberty Ave,90
FRESH 2 GO CORP,Incheon Restaurant Corp,86,"104-02 Liberty Avenue, Jamaica",Liberty ave,90
Betty Ann’s Place,Theresa's Polish American Restaurant,86,"98th Street, Ozone Park",Street,90
Long Hing Kitchen,Ming Hing Kitchen,88,"10422 Liberty Avenue, Jamaica",Liberty ave,90
New Happy Golden House,New Fulin Kwok Seafood Restaurant,86,"105-04 Liberty Avenue, Ozone Park",105-04 Liberty Ave,90
106 Deli & Grill,Deli & Grill,95,"10531 Liberty Avenue, Ozone Park",Liberty ave,90
Atlantic Diner,Diner,90,"111-16 Atlantic Avenue, South Richmond Hill",196 23 Jamaica Avenue,86
Italiana Cremosa,Gaetana's Cucina Italiana,86,"11011 101st Avenue, Jamaica",1st ave.,90
Chicago's Pizza With A Twist,Chicago's Pizza With A Twist,100,"11702 Atlantic Avenue, New York",New York,90
Chicago Style Pizza,Big Al's Chicago Style Pizza,95,"117-04 Atlantic Avenue, Jamaica",19625 Jamaica Ave,86
"Sohna Punjab Indian Restaurant & Bar - S Richmond Hill, Queens",Sohna Punjab,90,"117-10 Atlantic Avenue, South Richmond Hill",117-10 Atlantic Ave,90
India Cafe,Stars Cafe & Restaurant,86,"9408 Lefferts Boulevard, South Richmond Hill",Cristofordo Columbo Boulevard,86
Punjabi Kabab House,Hunan House Chinese Restaurant,86,"91-52 Lefferts Boulevard, Richmond Hill",91-15 31st Ave,86
Vincent & Andrea,Vincent & Andrea's Pizzeria,90,"11317 Jamaica Avenue, Richmond Hill",11317 Jamaica Ave,90
Jumbo Chinese Kitchen,"Golden Forest Chinese Restaurant, Brooklyn Ny",86,"113-04 Jamaica Avenue, Jamaica",Jamaica ave,90
Caribbean Cabana,Bea,90,"116-02 Jamaica Avenue, Queens",Jamaica ave,90
Deleon Latin Cuisine,Annie Chan's Japanese Cuisine Restaurant,86,"116-20 Jamaica Avenue, Richmond Hill",116-20 Jamaica Ave,90
Mi Casa,Mi Casa Bar & Restaurant,90,"116-20 Jamaica Avenue, Jamaica",116-20 Jamaica Ave,90
Alfie's Pizza,Pizza Pizza,95,"86-08 117th Street, Richmond Hill",Street,90
Kings Fried Chicken,Kings Fried Chicken and Pizza,90,"116-23 Jamaica Avenue, Queens",Jamaica ave,90
Crazy Willy's,Crazy Willy's,100,"117-10 Jamaica Avenue, Queens",117-10 Jamaica Ave,90
The Classic Diner,Diner,90,"117-33 Myrtle Avenue, New York",New York,90
Mizu Japanese Restaurant,Izumi Japanese Restaurant,94,"240 Page Avenue, Staten Island",Page Ave,90
Campania,Mangia,71,"240 Page Avenue, Staten Island",Page Ave,90
Peking Taste Page,Taste,90,"240 Page Avenue, Staten Island",Page Ave,90
Palermo Pizzeria And Restaurant LLC,Restaurant,90,"95 Page Avenue, Staten Island",95 Page Ave,90
Loon Chuan,Loon Chuan,100,"85 Page Avenue, Staten Island",85 Page Ave,90
Beaubourg,Bea,90,"225 Liberty Street, New York",225 Liberty St,90
Sweetcatch Poke,Esca,68,"185 Greenwich Street tower 4, New York",85 Greenwich St,90
Northern Tiger,146-13 Northern Blvd Korean Restaurant,86,"250 Vesey Street, New York","New York, New York",95
Umami Burger,Go Burger by BLT restaurants Group,86,"225 Liberty Street Suite 247, New York",225 Liberty St,90
Mumei,Marumi,73,"Four World Trade Center, 150 Greenwich Street, New York",New York,90
Eataly NYC Downtown,ATA,90,"Four World Trade Center, 101 Liberty Street floor 3, New York",New York,90
La Pizza & La Pasta,La Pizza & La Pasta,100,"101 Liberty Street 3rd floor, New York",New York,90
Panini Grill,Golden Krust Caribbean Bakery and Grill,86,"4 South Street, New York","New York, New York",95
Central Market Grill,Seafish Market Seafood Restaurant,86,"4 South Street, New York","New York, New York",95
Playa Bowls,Maya,68,"1 New York Plaza, 1 FDR Drive, New York",New York,90
Cappone’s Salumeria,Theresa's Polish American Restaurant,86,"1 New York Plaza, FDR Drive, New York",New York,90
Sabi Sushi,Ginpachi Sushi Restaurant,86,"1 New York Plaza, 1 FDR Drive, New York",New York,90
Los tacos City Habanero,El Rinconcito De Los Sabores Restaurant & Deli,86,"63-43 Whitehall Street, New York",New York,90
Rockwell's,Theresa's Polish American Restaurant,86,"105 Broad Street, New York","New York, New York",95
The Dead Rabbit Grocery and Grog,The Pine Restaurant,86,"30 Water Street, New York","New York, New York",95
OBAO,Bobo,75,"38 Water Street, New York","New York, New York",95
Bombay's,Bombay's Indian Restaurant,90,"60 Pearl Street, New York","New York, New York",95
Shorty's,Shorty's Roti Shop,90,"62 Pearl Street, New York","New York, New York",95
Justino's pizza,Pizza Pizza,95,"64 Fulton Street, New York","New York, New York",95
Squire's Diner,Diner,90,"80 Beekman Street #1, New York",New York,90
Kesté Wall Street,Great Wall Chinese Restaurant,86,"77 Fulton Street, New York","New York, New York",95
Casa Taqueria,Casa,90,"40 Gold Street, New York","New York, New York",95
Matryoshka,Eros,68,"b/t William St & Gold St, 88 Fulton Street, New York",Fulton st,90
Bennie Thai Cafe,Cafe 47,86,"88 Fulton Street, New York","New York, New York",95
Tandoor Palace on Fulton,620 on Caton Pizzeria and Restaurant,86,"88 Fulton Street, New York","New York, New York",95
Cafe Seaport,Sea,90,"150 William Street, New York",New York,90
Stout NYC ~ FiDi,The NYC Bull - Restaurant & Rotisserie,86,"90 John Street, New York","New York, New York",95
Gran Morsi,La Gran Cabana Restaurant,86,"22 Warren Street, New York","New York, New York",95
Kaede,Kaede Japanese Restaurant,90,"90 Chambers Street, New York",90 Chambers St,90
Racines NY,"Golden Forest Chinese Restaurant, Brooklyn Ny",86,"94 Chambers Street, New York",New York,90
Sophie's Cuban Cuisine,Sophie's Cuban Cuisine,100,"96 Chambers Street, New York",New York,90
New Fresco Tortillas,New Fulin Kwok Seafood Restaurant,86,"63 Reade Street, New York","New York, New York",95
Acapulco Fajita,El Puerto De Acapulco Bar & Restaurant,86,"63 Reade Street, New York","New York, New York",95
Tre Sorelle,Tre Stelle Italian Restaurant&Bar,86,"61 Reade Street, New York","New York, New York",95
Los Tacos No. 1,Lucky 1 Chinese Restaurant,86,"136 Church Street, New York",New York,90
Aahar,Bahar,80,"10 Murray Street, New York","New York, New York",95
Dona Bella Pizza,Bella Pizza,95,"154 Church Street, New York",New York,90
Sole Di Capri,Fontana Di Trevi Restaurant,86,"165 Church Street, New York",New York,90
Poke' Bar,El Morro Restaurant & Bar,86,"11 Park Place, New York","New York, New York",95
The Beekman Pub,The Golden Glass Restaurant,86,"15 Beekman Street, New York",New York,90
Temple Court,Max Court Restaurant,86,"5 Beekman Street, New York","New York, New York",95
GRK Fresh Greek,Fresh Meadows Pizzeria and Restaurant,86,"111 Fulton Street, New York",Fulton,90
Pisillo Italian Panini,Ambrosia Italian and Albanian Restaurant,86,"97 Nassau Street, New York","New York, New York",95
Da Claudio,Da Wong Chinese Restaurant,86,"21 Ann Street, New York","New York, New York",95
gfg café • cuisine,Annie Chan's Japanese Cuisine Restaurant,86,"168 William Street, New York",New York,90
Kgny,BKNY Thai Restaurant,68,"139 Fulton Street # 418, New York",Fulton,90
Rosella's Pizzeria,La Strada Pizzeria & Restaurant,86,"164 William Street #2611 between Ann St &, Beekman Street, New York",William St.,90
Melt Shop,O N Coffee Shop Restaurant,86,"111 Fulton Street, New York",Fulton,90
Sandwich House,Hunan House Chinese Restaurant,86,"17 Ann Street #1, New York","New York, New York",95
Brooklyn Chop House,"Golden Forest Chinese Restaurant, Brooklyn Ny",86,"150 Nassau Street, New York",New York,90
Pita Express,Pita Express,100,"15 Ann Street, New York","New York, New York",95
Joe’s Pizza,Joe's Pizza,100,"124 Fulton Street, New York",Fulton,90
Bluebird London NYC,Blue,90,"10 Columbus Circle, New York",New York,90
German Delights Inc.,Deli,90,"1 Columbus Circle, New York",New York,90
Columbus Circle Pizza,Columbus Circle Pizza,100,"10 Columbus Circle, New York",New York,90
Genji Izakaya,Gen,90,"10 Columbus Circle, New York",New York,90
Bar Masa,El Morro Restaurant & Bar,86,"10 Columbus Circle 4th Floor, New York",New York,90
Genji,Gen,90,"10 Columbus Circle, SC101",Columbus Circle,90
Blue Ribbon Sushi Bar & Grill,Blue,90,"308 West 58th Street, New York",New York,90
RedCork Food & Wine,famous restaurant Chinese food,86,"330 West 58th Street, New York",New York,90
Chick'nCone - Fork Free Chicken & Waffles!,Chicken Festival,86,"1000 S 8th Avenue, New York",New York,90
ABA Turkish Restaurant,ABA Turkish Restaurant,100,"325 West 57th Street, New York",New York,90
Nougatine,Nougatine at Jean Georges,90,"1 Central Park West, New York",Central Park,90
Nougatine at Jean-Georges,Nougatine at Jean Georges,100,"1 Central Park West, New York",Central Park,90
Lisa's dumplings,Theresa's Polish American Restaurant,86,"1000 8th Avenue, New York","New York, New York",95
All Stars Sports Bar & Grill,Star,90,"327 West 57th Street, New York",New York,90
El Mitote,El Morro Restaurant & Bar,86,"208 Columbus Avenue, New York",New York,90
Noi Due Carne,Due,90,"141 West 69th Street, New York",St 6,90
Noi Due Cafe,Due,90,"143 West 69th Street, New York",St 6,90
Francesco's Pizza,Pizza,90,"186 Columbus Avenue, New York",New York,90
Nanoosh,Tarboosh,67,"2012 Broadway, New York","New York, New York",95
Sapphire Cuisines of India,A Taste of Delicious Jamaican Restaurant,86,"2014 Broadway Between 68th and 69th Streets, New York",2014 Broadway,90
Vive la Crêpe,La Strada Pizzeria & Restaurant,86,"189 Columbus Avenue, New York",New York,90
Sushi Inoue,Ginpachi Sushi Restaurant,86,"35 West 64th Street, New York",St 6,90
Atlantic Grill,Golden Krust Caribbean Bakery and Grill,86,"49 West 64th Street, New York",St 6,90
Tavern On the Green,620 on Caton Pizzeria and Restaurant,86,"West 67th Street, New York","New York, New York",95
Cafe Fiorello,Fiore,90,"1900 Broadway, New York","New York, New York",95
Bar Boulud,El Morro Restaurant & Bar,86,"1900 Broadway, New York","New York, New York",95
Shun Lee West,C B Finger Licking Jamaican and West Indian Restaurant,86,"43 West 65th Street, New York",65th street,90
The Leopard at des Artistes,At Home Restaurant,86,"1 West 67th Street, New York",St 6,90
Disney ABC Cafeteria,Clifford Chance Cafeteria-Restaurant Associates,86,"77 West 66th Street, New York",St 6,90
P.J. Clarke's,Theresa's Polish American Restaurant,86,"44 West 63rd Street, New York",St 6,90
Melissa's Gourmet,Melissa's Gourmet Deli,95,"62 West 62nd Street, New York",St 6,90
The Casbah,The Golden Glass Restaurant,86,"160 West 66th Street, New York",St 6,90
Rosa Mexicano,Rosa Mexicano,100,"61 Columbus Avenue, New York",61 Columbus Ave,90
Second Wind,China Wind Restaurant,86,"70 West 68th Street, New York",St 6,90
Joanne Trattoria,Joanne Trattoria,100,"70 West 68th Street, New York",St 6,90
Sushi Kaito,Ginpachi Sushi Restaurant,86,"244 West 72nd Street, New York",New York,90
Sushi Yasaka,Ginpachi Sushi Restaurant,86,"251 West 72nd Street, New York",New York,90
My Most Favorite Food,My Most Favorite Food,100,"247 West 72nd Street, New York",New York,90
Fischer Bros & Leslie,2 Bros. Pizza,86,"230 West 72nd Street, New York",New York,90
Gebhard's Beer Culture,Theresa's Polish American Restaurant,86,"228 West 72nd Street, New York",New York,90
Cafe Bee,Stars Cafe & Restaurant,86,"239 West 72nd Street, New York",New York,90
Tacos y quesadillas Mexico,J Y R Restaurant,86,"2087 Broadway, New York","New York, New York",95
Fairway 74th Street Cafe,Cafe 47,86,"2121 Broadway, New York","New York, New York",95
Pokebab,Curry & Kebab,64,"2047 Broadway, New York","New York, New York",95
Cafe Luxembourg,Stars Cafe & Restaurant,86,"200 West 70th Street, New York",New York,90
Skyway Halal Gyro Truck,Halal,90,"2045 Broadway, New York","New York, New York",95
Wok City,Wok Wok,95,"153 Amsterdam Avenue, New York",Amsterdam avenue,90
Lucky Deli,Lucky Guy Deli,95,"12 East 37th Street #1, New York",37th,90
Café China 倾城,China Gourmet Chinese Restaurant,86,"13 East 37th Street, New York",37th,90
Slattery's Midtown Pub,Slattery's Midtown Pub,100,"8 East 36th Street, New York",New York,90
W CAFE,Skyview Cafe & Delis,90,"390 5th Avenue, New York","New York, New York",95
Ritenow,El Caribeno,69,"6e East 38th Street, New York",New York,90
Royal 35 Steakhouse,Port Royal Jamaican Restaurant,86,"1 East 35th Street, New York",New York,90
The Morgan Dining Room,The Loft BKNY Restaurant & Lounge,86,"225 Madison Avenue, New York",New York,90
Japas NY,"Golden Forest Chinese Restaurant, Brooklyn Ny",86,"9 East 38th Street, New York",New York,90
PROOF Coffee Roasters,Proof Coffee Roaster,98,"420 5th Avenue, New York","New York, New York",95
Jerusalem Cafe,Stars Cafe & Restaurant,86,"7 West 36th Street, New York",New York,90
Yoon Haeundae Galbi,신정갈비 | ShinJung Galbi (ShinJung Galbi),86,"8 West 36th Street, New York",New York,90
OMOMO,Chelsea Commons,72,"11 West 36th Street, New York",New York,90
Tonchin New York,New Fulin Kwok Seafood Restaurant,86,"13 West 36th Street, New York",New York,90
The Wayfarer,The Golden Glass Restaurant,86,"101 West 57th Street, New York",New York,90
Mangia 57th - Midtown Italian Food & Corporate Catering NYC,Danza's Italian Restaurant,86,"50 West 57th Street, New York",New York,90
Quality Meats,Quality Chef Chinese Restaurant,86,"57 West 58th Street, New York",New York,90
Angela's Sandwich Shop,Theresa's Polish American Restaurant,86,"1428 6th Avenue, New York","New York, New York",95
Angelo's Coal Oven Pizzeria,Angelo & Al’s Pizzeria,87,"117 West 57th Street, New York",New York,90
Cafe' Classico,Stars Cafe & Restaurant,86,"35 West 57th Street, New York",New York,90
Nobu Fifty Seven,Seven Stars Chinese Restaurant,86,"40 West 57th Street, New York",New York,90
Benihana,American Albenian Deli and Grocery,75,"47 West 56th Street, New York",New York,90
Contour,Centoure Bar And Restaurant,77,"50 Central Park South, New York",Central Park,90
Menkui-Tei,Ise Menkui-Tei,95,"58 West 56th Street, New York",New York,90
Bengal Tiger,Bengal Tiger,100,"58 West 56th Street, New York",New York,90
Beyond Sushi,Ginpachi Sushi Restaurant,86,"62 West 56th Street, New York",New York,90
Serafina Osteria,Osteria Gelsi Restaurant,86,"38 East 58th Street, New York",New York,90
Tokya,Totoya,73,"40 East 58th Street, New York",New York,90
Macaron Café,Crotona's Café Restaurant,86,"625 Madison Avenue, New York",New York,90
The Garden,The Garden Restaurant,90,"57 East 57th Street, New York",New York,90
Le Bilboquet,Le Fatima Bar & Grill Restaurant,86,"20 East 60th Street, New York",St 6,90
Avra Madison Estiatorio,MTA Bus - Madison St & Jefferson St (M22),86,"14 East 60th Street, New York",St 6,90
Freds Madison Avenue,The Restaurant At 432 Park Avenue,86,"660 Madison Avenue fl 9, New York",New York,90
Palette At BG,At Kazimir Restaurant,86,"754 5th Avenue, New York","New York, New York",95
Goodmans Cafe,Goodman's Cafe,96,"Beauty Level, 754 5th Avenue, New York",5th Avenue,90
BG,BG Restaurant,90,"754 5th Avenue Seventh Floor, New York",5th Avenue,90
Philippe Chow,Philippe,90,"33 East 60th Street, New York",St 6,90
Il Mulino New York – Uptown,New Ho Wah,86,"37 East 60th Street, New York",St 6,90
Trump Grill,Golden Krust Caribbean Bakery and Grill,86,"725 5th Ave, New York","New York, New York",95
Pomona,Silver Spoon Restaurant,68,"8 West 58th Street, New York",New York,90
Armani/Ristorante 5th Avenue,Armani/Ristorante 5th Avenue,100,"717 5th Avenue, New York","New York, New York",95
47 Rockefeller Deli & Convenience Store,Annas Restaurant and Deli,86,"Subway, 1196 6th Ave Lower Level-47 Side, New York",New York,90
Taco Dumbo,Mister Taco Mexican Restaurant,86,"114 West 47th Street, New York",New York,90
Cafe Metro,Cafe M,90,"1221 6th Avenue C1B, New York",New York,90
deep indian kitchen (indikitch),Ming Hing Kitchen,86,"1190 6th Avenue, New York","New York, New York",95
TsuruTonTan Midtown,TANG,68,"64 West 48th Street, New York",New York,90
The Elgin,The Golden Glass Restaurant,86,"64 West 48th Street, New York",New York,90
Yama Ramen,Yama Japanese Restaurant,86,"60 West 48th Street, New York",New York,90
Biryani Cart,Student Biryani & Grill Restaurant,86,"112-100 W 46th St, 6th Avenue, New York",New York,90
Magee Mahon Cafe,Cafe 47,86,"58 West 48th Street, New York",New York,90
Tender Steak & Sushi,Tokyo Steak,86,"130 West 47th Street, New York",New York,90
Desi Food Truck,Desi Food Truck,100,"1221 6th Avenue, New York","New York, New York",95
Adel's Famous Halal Food,Famous Halal Food,95,"1221 6th Avenue, New York","New York, New York",95
Café Fledermaus,Volna Café,86,"1048 5th Avenue, New York","New York, New York",95
Piccola Cucina Uptown,La Cucina,90,"106 East 60th Street, New York",St 6,90
Maison Vivienne,Maison May,86,"116 East 60th Street, New York",St 6,90
Amali,Tamali Lady / Food Truck,90,"115 East 60th Street, New York",St 6,90
The Bar Room,El Morro Restaurant & Bar,86,"117 East 60th Street, New York",St 6,90
Gourmet Park,China Gourmet Chinese Restaurant,86,"119 East 60th Street, New York",St 6,90
Oxford Cafe,Stars Cafe & Restaurant,86,"109 East 59th Street, New York",New York,90
Akoe,Ako,86,"129 East 60th Street, New York",St 6,90
Lezzet,Lezzet Mediterranean Turkish Restaurant,90,"132 East 61st Street, New York",St 6,90
Feinstein's at Loews Regency Hotel,Moti's,86,"540 Park Avenue #210, New York",New York,90
Green Gourmet Deli & Sushi,Deli,90,"790 Lexington Avenue, New York",New York,90
