,name,place_id,rating,types,user_ratings_total,price_level,vicinity,Latitude,Longitude,Borough,Neighborhood
2206,Taco Bell,ChIJKUSJs9z0wokRtCxjjToNE2Q,4.0,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",1341.0,1.0,"1889 Bruckner Boulevard, The Bronx",40.826375,-73.86065649999998,Bronx,Soundview-Bruckner
2207,General Tso's,ChIJpUI8zsP0wokRGlj03me8GWY,4.2,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",71.0,1.0,"1215 White Plains Road, The Bronx",40.83097079999999,-73.8620415,Bronx,Soundview-Bruckner
2208,Rosario Brothers Deli Grill,ChIJVybbX8_0wokR7b-lOK8lR9s,4.6,"['grocery_or_supermarket', 'meal_takeaway', 'restaurant', 'food', 'health', 'point_of_interest', 'store', 'establishment']",19.0,,"1082 Olmstead Avenue, The Bronx",40.82921899999999,-73.8535428,Bronx,park-cemetery-etc-Bronx
2209,Kennedy chicken & Pizza,ChIJWR1fTpX0wokRa8C32J3MFNg,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",115.0,1.0,"1926 D, Cross Bronx Expressway, The Bronx",40.8324539,-73.8592963,Bronx,Soundview-Bruckner
2210,McDonald's,ChIJizPj0dz0wokRFMrpkq49_98,3.7,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1090.0,1.0,"1865 Bruckner Boulevard, The Bronx",40.826384899999994,-73.86164190000001,Bronx,Soundview-Bruckner
2211,Burger King,ChIJox972Nz0wokRr_qPBXhXQqo,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",663.0,1.0,"1851-59 Bruckner Boulevard, The Bronx",40.826100399999994,-73.8624892,Bronx,Soundview-Bruckner
2212,McDonald's,ChIJddqt28b0wokRR7k6wYB5Hlg,3.6,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1662.0,1.0,"1982 Westchester Avenue, The Bronx",40.8332194,-73.8585446,Bronx,park-cemetery-etc-Bronx
2213,FireZinger,ChIJ__-_fNv0wokRtxfcOT3GH90,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,"1905 Story Avenue, The Bronx",40.824378700000004,-73.85927330000001,Bronx,Soundview-Castle Hill-Clason Point-Harding Park
2214,Pupuseria Salvadoreña,ChIJ3yAblen0wokRR0vxhYMgMes,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",260.0,1.0,"1824 Westchester Avenue, The Bronx",40.83206309999999,-73.86513199999999,Bronx,Soundview-Bruckner
2215,Sabrosura 2,ChIJ2ekR-en0wokRZp4LFKEtCGM,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",1435.0,2.0,"1808 Westchester Avenue, The Bronx",40.8317273,-73.86582539999998,Bronx,Soundview-Bruckner
2216,The South of France,ChIJFR8H8On0wokRpgaIlNspULE,4.2,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",199.0,2.0,"1800 Westchester Avenue, The Bronx",40.8316667,-73.8661111,Bronx,Soundview-Bruckner
2217,Las Camelias Bar and Restaurant,ChIJU9m7-un0wokRV7E0d5Tx1dw,4.2,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",189.0,,"1802 Westchester Avenue, The Bronx",40.831779100000006,-73.8659998,Bronx,Soundview-Bruckner
2218,Sabrosura Restaurant,ChIJF5Y-x9H1wokRRn2JhbvEsHs,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,"1807a Westchester Avenue, The Bronx",40.8321221,-73.8660285,Bronx,West Farms-Bronx River
2219,Cachapa Cachapa 2,ChIJWUAX-On0wokRR2boCDIz8Ho,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",153.0,,"1805 Westchester Avenue, The Bronx",40.83217,-73.866097,Bronx,West Farms-Bronx River
2220,Estrellita Mixteca,ChIJdeE8S4H1wokR-rQ5ndCHO3U,4.3,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",68.0,,"1813 Westchester Avenue, The Bronx",40.8323155,-73.865866,Bronx,West Farms-Bronx River
2221,Mas Food Restaurant,ChIJG1rbksT1wokRUzalanQLhWM,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,"1587 Watson Avenue, The Bronx",40.8265968,-73.87558220000001,Bronx,Soundview-Bruckner
2222,Sientese De Maravilla,ChIJyVO3lFn1wokRNfA8pfXXMUI,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,"1572 Watson Avenue, The Bronx",40.826245899999996,-73.87603370000001,Bronx,Soundview-Bruckner
2223,SIENTASE DE MARAVILLA NUTRITION BAR,ChIJ4zxx6ib1wokR0odF9P7CtWk,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,"1572 Watson Avenue, The Bronx",40.8262306,-73.8761256,Bronx,Soundview-Bruckner
2224,El Paisano No 3 Fish Market LLC,ChIJpwCJ1-T0wokRC84k_69XRWs,4.6,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",11.0,,"1562 Watson Avenue, The Bronx",40.8261944,-73.8764666,Bronx,Soundview-Bruckner
2225,Kennedy Fried Chicken,ChIJ0bx51-T0wokREg2a25eZKUM,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",30.0,,"1560 Watson Avenue, The Bronx",40.8261352,-73.8764925,Bronx,Soundview-Bruckner
2226,White Castle,ChIJV6eKheb0wokRmIOC9xz7Th0,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",1790.0,1.0,"1677 Bruckner Boulevard, The Bronx",40.82509829999999,-73.87108620000001,Bronx,Soundview-Bruckner
2227,Azteca Bakery Grocery,ChIJufCNtyVcwokRs7YDzM8wPWA,4.4,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",35.0,,"996 Cypress Avenue, Ridgewood",40.69801270000001,-73.9028493,Queens,Ridgewood
2228,Barker & Sons,ChIJM52YiVFdwokR269FFnQUFkA,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,"1647 Weirfield Street, Ridgewood",40.6978414,-73.9051989,Queens,Ridgewood
2229,Tasty Thai,ChIJR2PWvShcwokRuSR8vwBJ8qw,4.5,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",121.0,,"72-04 Forest Avenue, Ridgewood",40.69990670000001,-73.89956490000002,Queens,Ridgewood
2230,Double,ChIJvdqSMypcwokRoHovpGx3K8c,4.1,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",52.0,2.0,"61-10 Myrtle Avenue, Ridgewood",40.7006932,-73.8937756,Queens,Glendale
2231,Ace Pizza & Pasta,ChIJlw1dMipcwokRnuPQ1aki10M,4.0,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",93.0,1.0,"6104 Myrtle Avenue, Queens",40.7006796,-73.8940628,Queens,Ridgewood
2232,Las Viandas,ChIJyZfYxVddwokRxZtjT1zWW0g,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",87.0,,"6102 Myrtle Avenue, Queens",40.700604,-73.89406600000001,Queens,Glendale
2233,Corato II Pizza,ChIJQ1HohilcwokR10DoLW1gz4s,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",170.0,1.0,"6091 Myrtle Avenue, Ridgewood",40.7010173,-73.89474399999999,Queens,Ridgewood
2234,Casa Coriz,ChIJRZlsAChdwokRyLjqi2o2Brs,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",32.0,,"71-28 Fresh Pond Road, Flushing",40.7010498,-73.89483129999998,Queens,Ridgewood
2235,Trattoria Cerbone,ChIJQ_nKhylcwokRQ6hgCxtQDJs,4.0,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",29.0,2.0,"71-24 Fresh Pond Road, Ridgewood",40.70115619999999,-73.89488209999998,Queens,Ridgewood
2236,Bushwick Taco Company - Glendale,ChIJmbZufjxdwokR12vqxoxlyvg,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",19.0,,"71-24 Fresh Pond Road, Glendale",40.70113629999999,-73.89496930000001,Queens,Ridgewood
2237,Ye Garden,ChIJ65qBjClcwokRWPHDArIjEnw,4.3,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",62.0,1.0,"71-02 Fresh Pond Road, Queens",40.7016941,-73.89520600000002,Queens,Ridgewood
2238,Zenith Thai Restaurant,ChIJef708ClcwokRvuY4VulJCWU,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",136.0,,"7002 Fresh Pond Road, Ridgewood",40.7023873,-73.89536869999998,Queens,Ridgewood
2239,Chiquita's,ChIJjxNxdSlcwokR4wVHjo_-3Tc,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",125.0,1.0,"60-59 Myrtle Avenue, Ridgewood",40.7008309,-73.896242,Queens,Ridgewood
2240,The Original Sal’s,ChIJrXffddhdwokRjHwaYehO218,1.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,,"60-48 Myrtle Avenue, Ridgewood",40.700478100000005,-73.8963411,Queens,Ridgewood
2241,Original Sals Pizza,ChIJE3A7CylcwokRBMPIHQn7vLI,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",47.0,1.0,"6048 Myrtle Avenue, Flushing",40.70047780000001,-73.8963411,Queens,Ridgewood
2242,Los Parientes,ChIJ04faDSddwokRC27cLJL8AP4,4.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",43.0,,"69-08 Fresh Pond Road, Ridgewood",40.702823200000005,-73.8955057,Queens,Ridgewood
2243,AMA COFFEE,ChIJMZHu7CpcwokRPzbN_QxHGk8,4.5,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",124.0,1.0,"6047 Myrtle Avenue, Ridgewood",40.70082499999999,-73.89667899999998,Queens,Ridgewood
2244,Dunkin',ChIJsYMCDClcwokRGxp8NomXdoo,4.1,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",128.0,1.0,"6040 Myrtle Avenue, Queens",40.70046010000001,-73.89667220000001,Queens,Ridgewood
2245,New Delicious Wok,ChIJ_TN6DilcwokRRKlsrIbmGv4,3.9,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",69.0,,"5952 Summerfield Street, Queens",40.7003485,-73.8967753,Queens,Ridgewood
2246,The Avenue Restaurant & Bar,ChIJ30ABaXhewokRTYkJ--ZYdIA,4.3,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",180.0,1.0,"71-22 Myrtle Avenue, Glendale",40.70196740000001,-73.87925489999998,Queens,Glendale
2247,Glendale Diner,ChIJz__uZnhewokR1VqAZ-zBzZ8,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",641.0,1.0,"71-08 Myrtle Avenue, Glendale",40.701865000000005,-73.879649,Queens,Glendale
2248,McDonald's,ChIJo7ffj3hewokRPyIioOkR188,3.8,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",912.0,1.0,"70-02 Cooper Avenue, Queens",40.70173,-73.88027,Queens,Glendale
2249,Infit Nutrition,ChIJrRp1ki1fwokR8Z4jzQ8QakU,5.0,"['cafe', 'restaurant', 'food', 'health', 'point_of_interest', 'store', 'establishment']",7.0,,"69-44 Cooper Avenue, Queens",40.701480200000006,-73.88095489999998,Queens,Glendale
2250,Zum Stammtisch,ChIJYWfnkHhewokRJg65MA20rGA,4.7,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",1378.0,2.0,"69-46 Myrtle Avenue, Queens",40.7017815,-73.88110619999998,Queens,Glendale
2251,Dunkin',ChIJLx-ujXhewokRj1xvA6oEZ0Q,4.0,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",85.0,1.0,"7007 Myrtle Avenue, Queens",40.7021237,-73.8807436,Queens,Glendale
2252,Grace Pizza,ChIJIRIFknhewokRhq7oboGywqE,4.4,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",199.0,1.0,"7005 Myrtle Avenue, Glendale",40.70210799999999,-73.880811,Queens,Glendale
2253,King Wok,ChIJ1xKFr3hewokR_IPjCFlnydw,3.8,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",65.0,1.0,"69-10 Myrtle Avenue, Flushing",40.701676500000005,-73.88237099999998,Queens,Glendale
2254,Joyo,ChIJXXrtPnRewokRz78B5p6B3O8,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",34.0,,"79-17 Myrtle Avenue, Glendale",40.702923600000005,-73.87009309999998,Queens,Glendale
2255,Dany's Pizza Restaurant,ChIJt_cCwdxdwokReALh-B4d1n4,4.5,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",140.0,1.0,"956 Jamaica Avenue, Brooklyn",40.6906701,-73.86970269999998,Brooklyn,Cypress Hills-City Line
2256,NYC's Fried Chicken & Dinner,ChIJYWjP2sRdwokR_oKOnwjm65M,2.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",10.0,,"844 Jamaica Avenue, Brooklyn",40.68936879999999,-73.87355769999998,Brooklyn,Cypress Hills-City Line
2257,Taste of Taco,ChIJ2YaRUn9ewokRI5P7fydRZ6M,3.7,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",49.0,,"6841 Myrtle Avenue, Glendale",40.701939,-73.88318220000001,Queens,Glendale
2258,The Showroom BK Peruvian Restaurant,ChIJEwql4qFdwokRCJ67N18qqDI,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",21.0,,"23 Lincoln Avenue, Brooklyn",40.6899031,-73.8706038,Brooklyn,Cypress Hills-City Line
2259,Trattoria Bambino's Pizza,ChIJX0nci3RewokRRSLPpT6ONT4,4.2,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",85.0,,"80-01 Myrtle Avenue, Glendale",40.7031463,-73.86811130000002,Queens,Glendale
2260,Little Caesars Pizza,ChIJt2o3Dd1dwokR1x2k9-dI0Bk,3.5,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",90.0,1.0,"74-28 Jamaica Avenue, Queens",40.691109999999995,-73.86693000000001,Queens,Woodhaven
2261,Sweet Rice,ChIJNd7FPnRewokRs4TFsxEtbh4,4.1,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",103.0,,"80-21 Myrtle Avenue, Glendale",40.70315189999999,-73.86739909999999,Queens,Glendale
2262,Crown Fried Chicken,ChIJmybFc91dwokRG0PKezWWTE8,3.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",45.0,1.0,"7438 Jamaica Avenue, Jamaica",40.6913081,-73.86659159999998,Queens,Woodhaven
2263,Pop Pot Noodle &Tea Spot,ChIJ660Q6zxdwokRSfWI42oFTKk,4.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",30.0,,"7508 Jamaica Avenue, Woodhaven",40.69136049999999,-73.86616479999998,Queens,Woodhaven
2264,New Lane Pizzeria,ChIJKxhygd1dwokRsPgogFUnD4g,3.7,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",86.0,1.0,"7519 Jamaica Avenue, Jamaica",40.691720000000004,-73.8657891,Queens,Woodhaven
2265,Pizza Classica,ChIJnfsG5A9ewokRqzYS4tRC3AQ,4.4,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",950.0,2.0,"89-89 Union Turnpike, Queens",40.7067981,-73.85564169999998,Queens,Forest Hills
2266,Dunkin',ChIJUWIjSQ9ewokRMo9TYb4G3xI,3.5,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",118.0,1.0,"9005 Myrtle Avenue, Queens",40.702856800000006,-73.85470600000001,Queens,Glendale
2267,Superheros Grill & Grocery,ChIJ3auNsw5ewokRRr0btE6i8Bs,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.0,,"88-5 82nd Avenue, Glendale",40.703083899999996,-73.85848390000001,Queens,Glendale
2268,Don Tequila Urban Cantina,ChIJkdEDzQhewokRIlwGeQUUDYM,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",673.0,2.0,"83-38 Woodhaven Boulevard, Glendale",40.70223439999999,-73.8557173,Queens,Glendale
2269,Five Guys,ChIJK3SKghFewokRRKjAgk6liTk,4.3,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",774.0,2.0,"73-25 Woodhaven Boulevard, Queens",40.709878,-73.85921429999998,Queens,Glendale
2270,Panera Bread,ChIJK3SKghFewokRRD4vjNPdcQw,4.4,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",979.0,2.0,"7325 Woodhaven Boulevard, Queens",40.71000859999999,-73.859263,Queens,Glendale
2271,Domino's Pizza,ChIJ15iN5xBewokRPQhqP-HE3XI,3.4,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",204.0,1.0,"9614 Metropolitan Avenue, Queens",40.71100379999999,-73.8559958,Queens,Forest Hills
2272,Dunkin',ChIJuYqZ6hBewokRI8jHNYwjONY,3.8,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",108.0,1.0,"9712 Metropolitan Avenue, Queens",40.7109944,-73.85521170000001,Queens,Forest Hills
2273,Wing Wah,ChIJpev2ohBewokRKKsmdOzARgQ,3.9,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",64.0,1.0,"98-12 Metropolitan Avenue, Forest Hills",40.7108912,-73.8542427,Queens,Forest Hills
2274,90 - 30 Metropolitan Avenue,ChIJN9P8vPdfwokRSOwADtJuUu4,4.1,"['shopping_mall', 'grocery_or_supermarket', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1531.0,,"90-30 Metropolitan Avenue, Queens",40.710916,-73.85826259999999,Queens,Glendale
2275,Alberto,ChIJG0YsChpewokRM2uGVJwNMh0,4.5,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",221.0,2.0,"98-31 Metropolitan Avenue, Forest Hills",40.7110362,-73.85348119999998,Queens,Forest Hills
2276,Deasura,ChIJO5D5F1pfwokR6e7kPO2gCvU,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",69.0,,"100-05 Metropolitan Avenue, Queens",40.710928100000004,-73.85299619999998,Queens,Airport
2277,La Vigna,ChIJpz8MERpewokR3KZeyA7yi44,4.3,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",198.0,2.0,"100-11 Metropolitan Avenue, Forest Hills",40.7108727,-73.8527637,Queens,Airport
2278,McDonald's,ChIJtZVYvBBewokRhXHu7fBiQD0,3.6,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",887.0,1.0,"98-01 Metropolitan Avenue, Queens",40.711249,-73.854415,Queens,Forest Hills
2279,Umi,ChIJn3AK3BBewokRVEzYirXXt_k,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",81.0,,"96-05 Metropolitan Avenue, Queens",40.71148529999999,-73.85613559999999,Queens,Forest Hills
2280,Song's dumpling cafe,ChIJU5e97phfwokReFf64PoVbc4,4.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",85.0,,"102-06 Metropolitan Avenue, Forest Hills",40.71024389999999,-73.8507099,Queens,Airport
2281,Cafe Amici,ChIJDVzZhBJewokRbxaG1jR2vc4,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",22.0,,"7311 88th Street, Glendale",40.7087368,-73.8631939,Queens,Glendale
2282,NTK,ChIJZThgmxJewokR3frlB96R2yI,4.2,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",72.0,2.0,"73-09 88th Street, Glendale",40.70877720000001,-73.86319959999999,Queens,Glendale
2283,Associazione Sportiva Italiana di New York,ChIJb6VwmxJewokR7QbuP5GLLas,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0,,"73-07 88th Street, Ridgewood",40.70881,-73.86325889999998,Queens,Glendale
2284,Panda Express,ChIJ9wTPYBFewokRUFQF7EgDg4E,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",670.0,1.0,"90-04 Metropolitan Avenue, Forest Hills",40.7114115,-73.8593559,Queens,Glendale
2285,Arby's,ChIJR0JYKWNewokRSjBuJ8XNRVU,4.1,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1350.0,1.0,"69-16 Metropolitan Avenue, Queens",40.7119821,-73.88569,Queens,Ridgewood
2286,Bedford Cafe,ChIJU4H-KHbzwokRxvdlQH8O_o8,4.0,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",807.0,1.0,"1 Bedford Park Boulevard, The Bronx",40.873478799999994,-73.88910100000003,Bronx,Bedford Park-Fordham North
2287,Las Maravillas De Mexico,ChIJF6wHKXbzwokRELDva8B2k8g,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",146.0,,"11-13 Bedford Park Boulevard, The Bronx",40.87328550000001,-73.88895749999999,Bronx,Bedford Park-Fordham North
2288,Plato & Rumba,ChIJUa3lgp3zwokRc3i8HxJU36s,3.9,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",62.0,1.0,"2958 Jerome Avenue, The Bronx",40.872626600000004,-73.88953240000001,Bronx,Van Cortlandt Village
2289,Choi Yuan,ChIJM7qsKXbzwokRpX_RHEB-2ng,4.1,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",94.0,1.0,"4 Bedford Park Boulevard West, The Bronx",40.872921999999996,-73.8891551,Bronx,Van Cortlandt Village
2290,Jerome Pizza Pasta,ChIJjRnBJ3bzwokRl7iHX8BgrZI,4.2,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",267.0,1.0,"21 Bedford Park Boulevard, The Bronx",40.8732638,-73.88874240000001,Bronx,Bedford Park-Fordham North
2291,Bedford Donut Shop Inc,ChIJU-6uKXbzwokRqAd-mcDVlXE,3.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",6.0,,"8 Bedford Park Boulevard, The Bronx",40.8728659,-73.88908190000001,Bronx,Van Cortlandt Village
2292,Kennedy Fried Chicken Acsw,ChIJqVlxKHbzwokRbHtwmA9uQNM,3.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",32.0,1.0,"25 Bedford Park Boulevard, The Bronx",40.8730832,-73.88873520000001,Bronx,Bedford Park-Fordham North
2293,Villa Pizza,ChIJ98WT6XXzwokRZ61BvOy6vQY,4.1,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",36.0,,"3133 Villa Avenue, The Bronx",40.8756006,-73.88759069999998,Bronx,Bedford Park-Fordham North
2294,National,ChIJHTb8J3bzwokRpm4z4c8A900,4.3,"['meal_delivery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",211.0,1.0,"8 Bedford Park Boulevard, The Bronx",40.8729428,-73.8887776,Bronx,Bedford Park-Fordham North
2295,Mi Casa Bakery,ChIJk7f6gJ3zwokRhckjjQQy57U,4.3,"['bakery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",156.0,1.0,"18 Bedford Park Boulevard West, The Bronx",40.8727237,-73.88898689999998,Bronx,Van Cortlandt Village
2296,Peter's Deli,ChIJ1bDCVnDzwokRzNTcgtMqcXY,4.9,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",12.0,,"2897 Sedgwick Avenue, The Bronx",40.875052399999994,-73.90137349999998,Bronx,Van Cortlandt Village
2297,Foo Hing Kitchen,ChIJ929vmpDzwokRb6PJsrRTdpY,3.2,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",35.0,,"2895 Sedgwick Avenue, The Bronx",40.87503299999999,-73.90139640000001,Bronx,Van Cortlandt Village
2298,ObaaPa Restaurant,ChIJ0a2bqbDzwokROuNELHszotk,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",21.0,,"3128 Villa Avenue, The Bronx",40.87537040000001,-73.88725759999998,Bronx,Bedford Park-Fordham North
2299,Bedford Luncheonette,ChIJuSTJKnbzwokRSHrSVHa1GuI,3.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,,"26 Bedford Park Boulevard, The Bronx",40.87247039999999,-73.8885901,Bronx,Van Cortlandt Village
2300,La Cabana Salvadoreña,ChIJaQDVwHXzwokRxU87l61VUUk,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",261.0,1.0,"3150 Villa Avenue, The Bronx",40.87572919999999,-73.88697979999998,Bronx,Bedford Park-Fordham North
2301,Wai Kang,ChIJZ0L8LXbzwokR4KEm8nWR2oI,4.4,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",68.0,,"39 Bedford Park Boulevard, The Bronx",40.872690500000004,-73.8882074,Bronx,Bedford Park-Fordham North
2302,El Buen Ambiente,ChIJvez8Kp3zwokR4J1oGVesnhU,4.0,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",149.0,1.0,"108 East 198th Street, The Bronx",40.870487700000005,-73.89171139999998,Bronx,Van Cortlandt Village
2303,Mei Mei,ChIJ_6y4hm_zwokRLsPWn3qtrUg,4.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",6.0,,"2841 Grand Concourse, The Bronx",40.8702544,-73.8914534,Bronx,Van Cortlandt Village
2304,Kennedy Fried Chicken & Pizza,ChIJDd5504LzwokRXNXrzFmvFPk,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",96.0,,"2843 Grand Concourse, The Bronx",40.8701818,-73.8914776,Bronx,Van Cortlandt Village
2305,Leidy Mini Market,ChIJSQyhBerzwokRKh7NoUB_iNk,2.8,"['grocery_or_supermarket', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",4.0,,"33 Van Cortlandt Avenue East, The Bronx",40.87751859999999,-73.8861885,Bronx,Bedford Park-Fordham North
2306,Hong Kong Kitchen,ChIJxwfpt4LzwokRW4KgOyF2Jig,3.9,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",61.0,1.0,"214 East 198th Street, The Bronx",40.86910839999999,-73.8897188,Bronx,Bedford Park-Fordham North
2307,My Place Family Pizza,ChIJya5Ho4LzwokROR58d5DH85k,4.4,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",185.0,1.0,"240 East 198th Street, The Bronx",40.8692083,-73.889547,Bronx,Bedford Park-Fordham North
2308,Kam Wah Kitchen,ChIJF-DnS4LzwokRfdLLUHMTyPU,3.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",47.0,,"2713 Briggs Avenue, The Bronx",40.866889,-73.89147940000001,Bronx,Bedford Park-Fordham North
2309,Kings Fried Chicken & Pizza,ChIJOZ8mu4LzwokR1djh6_t5ALE,4.2,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",17.0,1.0,"232 East 198th Street, The Bronx",40.8692465,-73.8898553,Bronx,Bedford Park-Fordham North
2310,"Pegue ,86 Restaurante",ChIJcabguYLzwokReHZxelxueTI,2.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",6.0,,"220 East 198th Street, The Bronx",40.8695309,-73.8901429,Bronx,Bedford Park-Fordham North
2311,Pollo Sabroso,ChIJ6cGRt4LzwokR9JrJt3z1NBA,3.9,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",64.0,1.0,"216 East 198th Street, The Bronx",40.86967629999999,-73.89030199999998,Bronx,Bedford Park-Fordham North
