,name,place_id,rating,types,user_ratings_total,price_level,geometry,vicinity,Latitude,Longitude
0,Urbana,ChIJVVUBBi5FwokR50VGU0rFcT0,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",477,2.0,,"1305 53rd Street, Brooklyn",40.632668699999996,-73.9940434
1,Sub Express,ChIJ39jfBi5FwokRONL9Vx5uW7w,4.1,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",480,2.0,,"5217 13th Avenue, Brooklyn",40.6328756,-73.9941569
2,Sushi Meshuna,ChIJWSAR5y1FwokROepafQL49JU,4.5,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",217,1.0,,"5115 13th Avenue, Brooklyn",40.6333737,-73.9934571
3,Dips,ChIJw1JEHC5FwokRP1qIrecfA1Y,4.8,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",572,2.0,,"5315 13th Avenue, Brooklyn",40.632276,-73.99451499999999
4,Rita's Italian Ice & Frozen Custard,ChIJNYaCjaBFwokRd7hKsdU3GZk,4.3,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",6,1.0,,"1311 51st Street, Brooklyn",40.6337809,-73.9928396
5,Deli 52,ChIJF0ZZ5S1FwokRp3vbZqKA1fE,4.3,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",519,2.0,,"5120 13th Avenue, Brooklyn",40.6336362,-73.9939115
6,Panino Toasty Delicious,ChIJSWKSekpFwokRWTVZwsreS_I,4.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",121,,,"5401 13th Avenue, Brooklyn",40.6320159,-73.994917
7,J2 Pizza,ChIJbwMH7y1FwokRSLWO1_ew2D8,4.1,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",96,2.0,,"5114 13th Avenue, Brooklyn",40.633749,-73.993828
8,Ess&Bentch Boro Park,ChIJhcDp_s1FwokRSCI0LfhNgSY,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",59,,,"5326 13th Avenue, Brooklyn",40.6324499,-73.99506339999999
9,Sesame - Boro Park,ChIJWzNzPq5FwokRpGctDFofO4s,4.8,"['bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",156,,,"5024 13th Avenue, Brooklyn",40.63406339999999,-73.99334139999999
10,Gobo's Cafe,ChIJv8ja2zFFwokRM29S4wxvTfw,4.4,"['cafe', 'meal_delivery', 'bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",307,2.0,,"5421 New Utrecht Avenue, Brooklyn",40.6316373,-73.995203
11,"Luzee Takeout, Kosher Deli, Catering",ChIJNTbi2zFFwokRToG0YfqOGRQ,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",38,,,"5421 New Utrecht Avenue # A, Brooklyn",40.63162839999999,-73.9952991
12,Gobo's Cafe,ChIJAREfbUlFwokRyc0APiYVMbM,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",5,,,"5421 New Utrecht Avenue, Brooklyn",40.6315888,-73.995292
13,Schnitzi,ChIJFWip-jFFwokR2VEXLlzEA6Y,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",438,1.0,,"5326 New Utrecht Avenue, Brooklyn",40.632639,-73.995474
14,MASBIA of Boro Park,ChIJhTda7zFFwokR07qPxM-5SeA,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",40,,,"5402 New Utrecht Avenue, Brooklyn",40.63236,-73.995519
15,Meisner's Take Home Food,ChIJt5U95jFFwokRWg58GhTaYsk,4.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",46,,,"5410 New Utrecht Avenue, Brooklyn",40.6321993,-73.9955413
16,Spoons,ChIJoV0CuS1FwokRuBQ7ck5P_Dg,4.3,"['meal_delivery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",451,2.0,,"5001 13th Avenue, Brooklyn",40.6342198,-73.9924796
17,Yossi's Sweet House,ChIJDxA0HydFwokRsVmdVzIm2-Y,4.6,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",55,1.0,,"5304 New Utrecht Avenue, Brooklyn",40.6331237,-73.9953692
18,Kim Ess Doo,ChIJo8qv7ZZFwokRDyIWbbdbAT4,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",118,1.0,,"5507 13th Avenue, Brooklyn",40.6312492,-73.9957671
19,Taste 'n Toast,ChIJIZ1iWDvxZUARFTFQdNz__zY,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",38,,,"5516 New Utrecht Avenue, Brooklyn",40.6310003,-73.9957932
20,Le Buffet,ChIJL-0aNyZFwokRff7KScaG8as,4.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",74.0,,,"5501 17th Avenue, Brooklyn",40.62597969999999,-73.9865323
21,JII Pizza,ChIJ1_WnoidFwokRReO1uB00pgU,4.3,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",194.0,1.0,,"5502 18th Avenue, Brooklyn",40.62492200000001,-73.984667
22,Veggies Inc,ChIJEdy4-SdFwokRnp7RwBpwHSY,4.7,"['convenience_store', 'grocery_or_supermarket', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",9.0,,,"5301 18th Avenue, Brooklyn",40.625856,-73.9832038
23,Vaad Hachnosas Orchim Guest,ChIJTQCkEChFwokRe-u4uPXeCaA,3.7,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",3.0,,,"1733 52nd Street, Brooklyn",40.627495,-73.983761
24,Big Fleishig's Express,ChIJYTGvVy9FwokRvhXzOxC0jDA,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",227.0,2.0,,"5508 16th Avenue, Brooklyn",40.62756809999999,-73.9894073
25,Glatt A La Carte,ChIJJwEg-ddEwokROudgJLI-Kt0,4.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",893.0,2.0,,"5123 18th Avenue, Brooklyn",40.6265615,-73.9824403
26,Kaff Kafe,ChIJtwa5tyhFwokRVnJSVx4xyws,4.5,"['meal_delivery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",318.0,2.0,,"5320 16th Avenue, Brooklyn",40.62848549999999,-73.9883852
27,Hadar Geulah,ChIJ3WGNyyZFwokR2rEXFNl5UUM,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",236.0,2.0,,"5914 18th Avenue, Brooklyn",40.6223882,-73.98709389999999
28,MSL Estates,ChIJQRu7JihFwokRaK9Do43L4i0,3.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,,,"1725 51st Street, Brooklyn",40.62813999999999,-73.98333579999999
29,Sushi Crave,ChIJC_Y6boRFwokRHDmtJyl3aSQ,,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",,,,"5222 16th Avenue, Brooklyn",40.62896629999999,-73.987912
30,A & L Pizza Restaurant,ChIJQ85jRSFFwokRUhDlGwfjlG0,3.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",78.0,,,"6024 18th Avenue, Brooklyn",40.6215929,-73.9878756
31,City cafe kosher,ChIJJbfp2qhFwokRX2j5UjFrzgE,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0,,,"4923 18th Avenue, Brooklyn",40.62779149999999,-73.9812671
32,Sushi Glatt,ChIJdWo8p9tFwokRZvXvQ2MxOSs,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.0,,,"5009 16th Avenue, Brooklyn",40.6301102,-73.98618239999999
33,Moti's,ChIJRxX1CClFwokRhxDzLH1JHTE,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",141.0,1.0,,"5007 16th Avenue, Brooklyn",40.6301407,-73.9861119
34,Bh Food Corporation,ChIJ6VdhUNhEwokRCYgAaTATOrY,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.0,,,"1914 53rd Street, Brooklyn",40.6242457,-73.98069799999999
35,Anita's,ChIJHYD97CRFwokRn0vY19svqv0,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",16.0,,,"6100 16th Avenue, Brooklyn",40.624283,-73.992763
36,Good Day,ChIJt-ODYSFFwokRDKwtLRsmf7Q,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",226.0,2.0,,"6202 18th Avenue, Brooklyn",40.6208381,-73.9886856
37,Like Cafe,ChIJq6rtZCFFwokRxApf8ZfR_2o,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",233.0,1.0,,"6205 18th Avenue, Brooklyn",40.620582,-73.9884091
38,Sungai Malaysian Cuisine,ChIJF4EMN5VFwokR-_RTpJuO9-o,4.2,"['restaurant', 'meal_delivery', 'food', 'point_of_interest', 'establishment']",75.0,,,"6218 18th Avenue, Brooklyn",40.62050869999999,-73.989041
39,Jin Jin Hong Kong Cafe,ChIJNTq51yNFwokRtdAsSDNH5ig,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",377.0,1.0,,"6224 18th Avenue, Brooklyn",40.6205055,-73.9890978
41,Cafe Pobeda,ChIJ3blGNDBFwokR9n92csKLHGk,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",232.0,,,"5610 New Utrecht Avenue #4631, Brooklyn",40.630615,-73.995976
43,Taste 'n Toast,ChIJIZ1iWDvxZUARFTFQdNz__zY,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",38.0,,,"5516 New Utrecht Avenue, Brooklyn",40.6310003,-73.9957932
44,Gobo's Cafe,ChIJv8ja2zFFwokRM29S4wxvTfw,4.4,"['cafe', 'meal_delivery', 'bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",307.0,2.0,,"5421 New Utrecht Avenue, Brooklyn",40.6316373,-73.995203
45,Gobo's Cafe,ChIJAREfbUlFwokRyc0APiYVMbM,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",5.0,,,"5421 New Utrecht Avenue, Brooklyn",40.6315888,-73.995292
46,Kim Ess Doo,ChIJo8qv7ZZFwokRDyIWbbdbAT4,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",118.0,1.0,,"5507 13th Avenue, Brooklyn",40.6312492,-73.9957671
47,"Luzee Takeout, Kosher Deli, Catering",ChIJNTbi2zFFwokRToG0YfqOGRQ,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",38.0,,,"5421 New Utrecht Avenue # A, Brooklyn",40.63162839999999,-73.9952991
48,Wing Xin Chinese Restaurant Chinese Food & Texas-Mexican Food,ChIJy95n7zpFwokRC1bsob6uChw,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,"60th Street, Brooklyn",40.62735289999999,-73.9963242
49,Win Xin,ChIJtejB8xpcwokRK7EjGyvcEkQ,4.0,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",92.0,1.0,,"6001 14th Avenue, Brooklyn",40.6272884,-73.9963057
51,Panino Toasty Delicious,ChIJSWKSekpFwokRWTVZwsreS_I,4.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",121.0,,,"5401 13th Avenue, Brooklyn",40.6320159,-73.994917
52,Dips,ChIJw1JEHC5FwokRP1qIrecfA1Y,4.8,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",572.0,2.0,,"5315 13th Avenue, Brooklyn",40.632276,-73.99451499999999
53,El Buffalito Grill,ChIJabGJkjpFwokRkXKSVYGqmmY,3.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",58.0,1.0,,"6012 New Utrecht Avenue, Brooklyn",40.627398,-73.996901
54,Urbana,ChIJVVUBBi5FwokR50VGU0rFcT0,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",477.0,2.0,,"1305 53rd Street, Brooklyn",40.632668699999996,-73.9940434
55,Meisner's Take Home Food,ChIJt5U95jFFwokRWg58GhTaYsk,4.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",46.0,,,"5410 New Utrecht Avenue, Brooklyn",40.6321993,-73.9955413
56,Ess&Bentch Boro Park,ChIJhcDp_s1FwokRSCI0LfhNgSY,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",59.0,,,"5326 13th Avenue, Brooklyn",40.6324499,-73.99506339999999
57,Sub Express,ChIJ39jfBi5FwokRONL9Vx5uW7w,4.1,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",480.0,2.0,,"5217 13th Avenue, Brooklyn",40.6328756,-73.9941569
58,MASBIA of Boro Park,ChIJhTda7zFFwokR07qPxM-5SeA,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",40.0,,,"5402 New Utrecht Avenue, Brooklyn",40.63236,-73.995519
59,Schnitzi,ChIJFWip-jFFwokR2VEXLlzEA6Y,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",438.0,1.0,,"5326 New Utrecht Avenue, Brooklyn",40.632639,-73.995474
60,Juice for Life,ChIJT1Vt4NVhwokRv2MUNzx674Y,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",108,2.0,,"34-7 Francis Lewis Boulevard, Flushing",40.76602549999999,-73.78932800000001
61,Primo Amore,ChIJt2gMetZhwokR71Kofl5Tlu0,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",141,2.0,,"34-33 Francis Lewis Boulevard, Flushing",40.76548560000001,-73.7887476
62,Subway,ChIJCSjXP21hwokR6SzZPRXDb2M,3.1,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",8,1.0,,"34-01 Francis Lewis Boulevard, Queens",40.7661075,-73.7893027
63,57's All American Grill,ChIJ765F-9VhwokRPmILiQeVTBI,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",220,2.0,,"33-45 Francis Lewis Boulevard, Queens",40.7663653,-73.7895133
64,Cha Lom Thai Restaurant,ChIJB1cOrSZhwokRFf277fCHdLw,4.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",13,,,"33-47 Francis Lewis Boulevard, Queens",40.7663135,-73.7893941
65,Kings Box,ChIJW4nphRRhwokRr1Z4eHuZ-YQ,4.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",8,,,"33-41 Francis Lewis Boulevard, Queens",40.766465,-73.789509
66,Yummy Noodle House 粥麵之家,ChIJz__1TsphwokR0jywVu1dqOM,4.4,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",162,,,"33-35 Francis Lewis Boulevard, Queens",40.7666165,-73.7896239
67,Graziella Pizza,ChIJR4Ym99VhwokR0w7llLPbqSA,4.4,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",159,,,"33-25 Francis Lewis Boulevard, Flushing",40.766783,-73.789816
68,Graziella Restaurant,ChIJp_Yt99VhwokRnY8NKPPDKt8,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",60,2.0,,"33-29 Francis Lewis Boulevard, Flushing",40.76676459999999,-73.78971580000001
69,Yamato Sushi,ChIJVUvg9tVhwokRjdY5KXoUJOQ,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",75,2.0,,"33-23 Francis Lewis Boulevard, Flushing",40.76684989999999,-73.7897685
70,C & W Brother Corporation,ChIJVUvg9tVhwokRKybPJeKPsa0,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",1,,,"3323 Francis Lewis Boulevard, Flushing",40.76685080000001,-73.7897655
71,Sushi Village,ChIJkyuoZX-KwokRd1J0FM8uXAM,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",747,2.0,,"3250 Francis Lewis Boulevard, Flushing",40.767623,-73.79106
72,Gyro Corner NYC,ChIJcUR6Z3-KwokR4qXJLrPHQaE,4.1,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",395,2.0,,"3269 Francis Lewis Boulevard, Flushing",40.76758330000001,-73.7903848
73,Taco Fun,ChIJMXEQZ3-KwokRxIooN7k1OOw,3.2,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",53,,,"3267 Francis Lewis Boulevard, Queens",40.7676157,-73.7904052
74,Fitrition,ChIJs6jMQ3-KwokRBiqC46Acb7s,4.2,"['restaurant', 'food', 'health', 'point_of_interest', 'store', 'establishment']",27,,,"32-55 Francis Lewis Boulevard, Flushing",40.76793199999999,-73.79025299999999
75,Dunkin',ChIJ86jX_NZhwokRzj9xPix5bEc,3.5,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",129,1.0,,"3547 Francis Lewis Boulevard, Queens",40.7634683,-73.78622639999999
76,Dannas Deli And Pizzeria,ChIJfb4jmixgwokR05pd1hbH0Xc,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",73,,,"169-08 Crocheron Avenue, Queens",40.762677,-73.796739
77,Pizzarama,ChIJNeeL1p5hwokRLjgdLa89w0o,4.2,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",105,1.0,,"3715 Francis Lewis Boulevard, Bayside",40.7628067,-73.7853343
78,Vinny's,ChIJb5o7336KwokRF8D8vxHdimw,4.5,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",100,2.0,,"19901 32nd Avenue, Queens",40.76968830000001,-73.7901684
79,Great Wall,ChIJWxD60H6KwokRPFAumpeyT-U,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",51,2.0,,"19919 32nd Avenue, Flushing",40.7697897,-73.7894882
80,live seafood restaurant(활어마을),ChIJaWejrkhhwokRgc2N6UIwuHc,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,"188-15 Northern Boulevard, Queens",40.75804110000001,-73.79232259999999
81,The Sweet Sap,ChIJDemOuDRhwokRHZSIAhFqVl8,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",144.0,2.0,,"189-11 Northern Boulevard, Queens",40.7580413,-73.791595
82,Muhsin's Halal Food,ChIJaRXFYc1hwokRLGRwpFhNfiY,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",35.0,1.0,,"43-2-43-16 Utopia Parkway, Flushing",40.7575614,-73.79315129999999
83,Bonchon,ChIJfU4dbRhhwokRGqNykENmf0E,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",67.0,2.0,,"189-08 Northern Boulevard, Flushing",40.75757779999999,-73.79164279999999
84,Taco Bell,ChIJOwJFXs1hwokR8FSExKOomjg,4.0,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",1745.0,1.0,,"172-12 Northern Boulevard, Queens",40.7574239,-73.793505
85,Good Luck Kitchen Chinese Cuisine,ChIJUxbP6EthwokRjR2oEymZMGM,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,,,"171 Northern Boulevard, Flushing",40.7581313,-73.79513279999999
86,Sushi Takeout Enjoy,ChIJz5JqVC1gwokR6Jp8ou0Ro3g,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",97.0,,,"171-15A Northern Boulevard, Flushing",40.758088,-73.7952444
87,粤唯鮮 Good Luck Kitchen,ChIJxw7xTJVhwokRzY-tqf5ffaY,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,,,"171-03 Northern Boulevard, Flushing",40.7582005,-73.7954668
88,Ssam Meat House,ChIJ2eJZVy1gwokRsitq3bVcsVY,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",38.0,,,"171-03 Northern Boulevard, Flushing",40.7582005,-73.7954668
89,Basak Chicken,ChIJCYtFVy1gwokRUS7jmnhzjus,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",105.0,2.0,,"171-07 Northern Boulevard, Flushing",40.75821790000001,-73.7955243
90,San Soo Kap San 2 | Korean BBQ Flushing | Korean Restaurant Flushing NY | 산수갑산2,ChIJvSOiqDJgwokRVhT16lyf-WU,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",508.0,2.0,,"171-10 Northern Boulevard, Flushing",40.75777399999999,-73.795518
91,Pizza Garden,ChIJD336WS1gwokR-59wtTy8JwQ,4.3,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",270.0,1.0,,"17101 Northern Boulevard, Flushing",40.75826530000001,-73.7956502
92,Kyedong KONO Chicken,ChIJsfzM-iNgwokRljAKGRMbaNU,3.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",74.0,,,"171-02 Northern Boulevard, Flushing",40.757805,-73.795649
93,Nyx Nox,ChIJlY8j9tFhwokRfV2QUQEx2qQ,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,"19210 Northern Boulevard, Flushing",40.7576255,-73.7889837
94,Hashi,ChIJZaM9-NFhwokRY7STVUcfsY0,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",306.0,2.0,,"192-12 Northern Boulevard, Flushing",40.75763279999999,-73.7889
95,Manna Catering,ChIJhfRGOmlhwokRWnjJDcPe4Iw,4.0,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.0,,,"192-20 Northern Boulevard, Flushing",40.75770119999999,-73.7886175
96,Pho Che,ChIJjy827tFhwokRYU12lG3gr-4,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",368.0,1.0,,"193-16 Northern Boulevard, Flushing",40.7576163,-73.7878461
97,Papa John's Pizza,ChIJLces2d9hwokRaCJ4qlewVaw,3.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",76.0,1.0,,"19318 Northern Boulevard, Queens",40.75759730000001,-73.78773749999999
98,El Patron,ChIJxfmO6tFhwokRs9wFEbxtBo8,4.2,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",980.0,2.0,,"194-01 Northern Boulevard, Flushing",40.7581382,-73.7875306
99,Galbi Ma Eul,ChIJ_444udFhwokR0uYQ3vIXtJg,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",251.0,2.0,,"19403 Northern Boulevard, Flushing",40.75805,-73.7874361
100,Subway,ChIJM4vFoBhgwokRIwYgG5ANuh8,3.3,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",54.0,1.0,,"147-16 Northern Boulevard, Queens",40.765034,-73.81863229999999
101,Star Mini Mart,ChIJSYvFoBhgwokRSItH5Cw4T2g,,"['convenience_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",,,,"14716 Northern Boulevard, Flushing",40.7650739,-73.8186596
102,X-tra Cheese Pizza,ChIJ07UBCiJgwokReeuALFCHd-g,4.4,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",150.0,1.0,,"14720 Northern Boulevard, Flushing",40.76509399999999,-73.81847599999999
103,Dynasty Chinese Restaurant,ChIJ1RYvECJgwokRYI3212ZOqiQ,3.6,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",48.0,1.0,,"147-18 Northern Boulevard, Flushing",40.7651034,-73.8185009
104,Appetizing Grill 串江湖,ChIJe9SOoZxhwokRXRf434paxto,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",35.0,,,"14734B Northern Boulevard, Flushing",40.76510489999999,-73.8178093
105,Tacos Bravos,ChIJB9I4U49hwokRy6zl5kyM-FA,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",52.0,,,"146 St &, Northern Boulevard, Flushing",40.7651246,-73.82051919999999
106,Sandwich King Deli,ChIJbdy4wRhgwokRqknB_e37t_g,3.7,"['grocery_or_supermarket', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",51.0,,,"146-25 Northern Boulevard, Flushing",40.765409,-73.819684
107,Dunkin',ChIJoRBsvxhgwokRuw_LDEuIhzg,4.0,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",285.0,1.0,,"14625 Northern Boulevard, Queens",40.7654244,-73.8197989
108,Gossip House-韩国料理,ChIJvUA0ECJgwokR8E4fkoJykzk,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",93.0,,,"147-46 Northern Boulevard, Flushing",40.7651983,-73.8175455
109,Yi Jia Kitchen 忆家馆,ChIJHyDE6o9hwokRJ63kvTYEt7k,4.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",19.0,,,"14748 Northern Boulevard, Flushing",40.765208799999996,-73.8174595
110,Saigon Dumpling,ChIJJSKifhlhwokR-W09-WzMQxs,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,"Northern Boulevard, Flushing",40.76539950000001,-73.8175923
111,New York K-BBQ,ChIJy6XR4sJhwokRyp_7VMom884,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",57.0,,,"149-06 Northern Boulevard, Flushing",40.7651402,-73.8168639
112,Domino's Pizza,ChIJgZN4IiJgwokRy4YIkSN2_SM,2.5,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",501.0,1.0,,"14909 Northern Boulevard, Queens",40.7655942,-73.81696149999999
113,Sam Won Gahk,ChIJM_jnmBlgwokRCHxrZQrFbHM,4.0,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",457.0,2.0,,"144-20 Northern Boulevard, Flushing",40.76459500000001,-73.822557
114,天府小串城 Tianfu BBQ,ChIJD_WveSRhwokRyXt-bG4tUgU,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",39.0,,,"144-18 Northern Boulevard, Flushing",40.7646115,-73.8226722
115,Hongdae Korean restaurant (POCHA),ChIJVfOiraVhwokRASKpovthVP8,4.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",22.0,,,"14909 41st Avenue, Flushing",40.7623762,-73.8155428
116,Panda King,ChIJpVQb4iJgwokRtYxerBszZoY,3.6,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",57.0,1.0,,"149-11 41st Avenue, Flushing",40.7623787,-73.8154856
117,Gupji,ChIJc926HyNgwokRDDEZkOLKdqI,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",120.0,2.0,,"149-11 41st Avenue, Flushing",40.76237989999999,-73.8154848
118,Tianfulao,ChIJ8e1yCxlgwokRurXYAmJfvUo,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",18.0,,,"144-18 Northern Boulevard, Queens",40.7646948,-73.822822
119,Keum Sung,ChIJyw_bqSNgwokRsukMjByJjxQ,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",172.0,2.0,,"40-07 149th Place, Queens",40.7632485,-73.8150373
120,Jamaica Breeze,ChIJARkywpRfwokRqdOAXUukomI,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",342,2.0,,"103-02 Astoria Boulevard, East Elmhurst",40.7611008,-73.8661345
121,Lung Sing,ChIJjXnU-b9fwokREXnUM0cxa_8,3.8,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",47,1.0,,"103-07 Northern Boulevard, Flushing",40.75788120000001,-73.8653423
122,Tacos Mexico,ChIJG-tF5L9fwokRHB-8QBgncgg,3.4,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",263,2.0,,"10203 Northern Boulevard, Corona",40.7577778,-73.86638889999999
123,Northern Café Grill & Chimi,ChIJefeBwr9fwokRSRDfsWm9Y80,4.4,"['meal_delivery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",71,1.0,,"101-13 Northern Boulevard, Corona",40.75772149999999,-73.8669408
124,Carniceria Mexicana,ChIJN3PsnOpfwokRh1EMo76Lnlg,4.3,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",77,,,"10509 Northern Boulevard, Corona",40.7579369,-73.8633275
125,The Holy Grill,ChIJSU8cAwtfwokR_3zN8CDyPwo,4.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",66,,,"104-02 Northern Boulevard, Queens",40.757397,-73.864443
