,name,place_id,rating,types,user_ratings_total,price_level,geometry,vicinity,Latitude,Longitude
3817,SHAHI grill & gyro HALAL,ChIJpbFfrDdnwokRCHcHwwYa-rM,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",13.0,,,"9181 111st, Richmond Hill",40.6924074,-73.8347855
3819,Two Brothers Halal Gyro,ChIJC-oyiKtgwokRDAJIuY5KugM,3.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",26.0,,,"112-11 Jamaica Avenue, Richmond Hill",40.6978502,-73.83607789999999
3821,Taco Bell,ChIJBfGhEPldwokRoi-dDB1x7fk,3.9,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",1527.0,1.0,,"9701 Atlantic Avenue, Queens",40.6893493,-73.84580609999999
3822,Heat Caribbean Kitchen & Lounge,ChIJ7Scsw_hdwokR6mF9tyW_HDQ,4.5,"['night_club', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",194.0,2.0,,"100-05 Atlantic Avenue, Richmond Hill",40.689767,-73.844118
3826,China House,ChIJ4QQKClZnwokRhwR_mW42Cz0,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",73.0,1.0,,"10406 Atlantic Avenue, Queens",40.69010950000001,-73.84070369999999
3827,PICADERAS DOMINICANAS EN NEW YORK,ChIJ8a6___ldwokRjBsw96hJj10,3.8,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",17.0,,,"9517 94th Street fl 2, Ozone Park",40.686473,-73.847686
3828,Clocktower Plaza,ChIJxZ-qnfpdwokRWEGIyOYSLPQ,4.2,"['shopping_mall', 'grocery_or_supermarket', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1696.0,,,"92-10 Atlantic Avenue, Queens",40.68715510000001,-73.849809
3829,Burger King,ChIJH2ToyNlgwokR8fyUniRzdR4,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",560.0,1.0,,"92-02 Atlantic Avenue, Queens",40.68741929999999,-73.85017409999999
3830,El Viejo Yayo,ChIJsShuc_FdwokRmhcGRzAo9MQ,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",256.0,2.0,,"97-12 101st Avenue, Jamaica",40.6846444,-73.8436368
3831,Galleria Pizza,ChIJg-R2CfddwokR_AzrQWu_4cs,4.1,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",60.0,2.0,,"95-20 101st Avenue, New York",40.6844444,-73.845
3832,Papa John's Pizza,ChIJMYDPkFdnwokRIq6r4_VXuPI,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",224.0,1.0,,"103-03 101st Avenue, Queens",40.68625610000001,-73.83983669999999
3833,Pio Pio Dominicano,ChIJ32bKmVdnwokRIIMKwas1m7o,4.6,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",31.0,,,"103-09 101st Avenue, Ozone Park",40.686302,-73.8396139
3834,Marios Pizzeria and restaurant,ChIJedqm3tNnwokRIxeZmqO23TM,3.7,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",9.0,,,"102-12 101st Avenue, Ozone Park",40.6857319,-73.8402224
3835,Mario's,ChIJh0CsjVdnwokRs05bpCq6tf8,3.9,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",56.0,1.0,,"102-12 101st Avenue, Ozone Park",40.68571499999999,-73.840229
3836,Casa Parse,ChIJ_cssPfddwokRNcEHVzWQXlA,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",43.0,,,"94-09 101st Avenue, Ozone Park",40.684361,-73.8464709
3837,El Campeōn De Los Pollos 2 Restaurant,ChIJO5qWmVdnwokRRnQC50jixHU,4.6,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",42.0,,,Ozone Park,40.6862184,-73.83958369999999
3838,China Wok,ChIJMy7YmFdnwokRIR_uJEtq7c0,3.7,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",46.0,1.0,,"103-15 101st Avenue, Ozone Park",40.6863194,-73.8394326
3839,Homemade Taqueria,ChIJT7slfrhdwokRFN3x1zqTxRM,4.4,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",44.0,,,"94-09 101st Avenue, New York",40.6842998,-73.8464188
3840,Fratelli Pizzeria,ChIJeTIF1rhKwokRgjXhYUjR0h8,4.1,"['meal_delivery', 'bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",43.0,2.0,,"27 Seguine Avenue, Staten Island",40.5257038,-74.2006203
3841,New Island,ChIJeTIF1rhKwokRtNPaTSH0Saw,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",47.0,,,"27 Seguine Avenue, Staten Island",40.52571500000001,-74.200652
3842,Cucumber Sushi & Salad Bar,ChIJQbuw4bhKwokRgh9rEB77Z9k,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",120.0,,,"5834 Amboy Road, Staten Island",40.5256243,-74.201889
3843,Domenico's Pizzeria,ChIJwQP44bhKwokRWXS0Y30NbEQ,4.2,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",126.0,1.0,,"5838 Amboy Road, Staten Island",40.525698,-74.201928
3844,Finn& Oli,ChIJW5cW_6xLwokRqnFAiFEm7C0,5.0,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",14.0,,,"5501 Amboy Road, Staten Island",40.531565,-74.1929127
3845,Saporito Pizza,ChIJ7wOpj-lKwokRPA1P1_GmIOM,4.1,"['bar', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",50.0,1.0,,"896 Huguenot Avenue, Staten Island",40.532565,-74.1922744
3846,Dunkin',ChIJlfYHg-lKwokRo6At24Za7iA,3.8,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",127.0,1.0,,"901 Huguenot Avenue, Staten Island",40.5325562,-74.1917115
3847,Pizza-1,ChIJKZWh0vxLwokRgMzeMa4tF0k,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,"47 Van Wyck Avenue, Staten Island",40.5142974,-74.19459049999999
3848,Kuzina,ChIJtyuqnOlKwokRQB2Sq0G-xZc,3.8,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",63.0,,,"895 Huguenot Avenue, Staten Island",40.5327722,-74.19175709999999
3849,Chopsticks House,ChIJx_l-m-lKwokRXWbFoqCvVXY,3.7,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",39.0,1.0,,"895 Huguenot Avenue, Staten Island",40.5327722,-74.19175709999999
3850,Better Gourmet Health Kitchen,ChIJUcDwmelKwokRBaul5amwsD0,4.1,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",44.0,,,"877 Huguenot Avenue, Staten Island",40.5329453,-74.1921604
3851,Ciro Pizza Cafe,ChIJtYIQlelKwokRKVK_qO2XY04,4.1,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",303.0,2.0,,"862 Huguenot Avenue, Staten Island",40.5333114,-74.19277559999999
3852,Domino's Pizza,ChIJjYtPi7NLwokR0KStPUc2hUI,2.9,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",11.0,1.0,,"6410 Amboy Road, Staten Island",40.5216833,-74.21518209999999
3853,Dunkin',ChIJ9xCIr7JKwokRoSPAJ8Wv22s,3.8,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",49.0,1.0,,"6390 Amboy Road, Staten Island",40.5222029,-74.2159096
3854,Amici Brick Oven Pizza,ChIJW1YGGrNKwokRtPzrBsMeOmY,4.6,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",72.0,,,"6309 Amboy Road, Staten Island",40.5235882,-74.2161169
3855,IL FORNO PIZZERIA,ChIJn-IPwrJKwokRMB7jnZmWDbU,4.4,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",42.0,,,"6382 Amboy Road, Staten Island",40.52217,-74.216532
3856,Wendy's,ChIJ27bnkrJKwokRpOfDJWFjGpw,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",429.0,1.0,,"6420 Amboy Road, Staten Island",40.52115570000001,-74.2169681
3857,Supreme Memorials,ChIJQfxbtLJKwokR_1913fFTryo,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",6.0,,,"6395 Amboy Road, Staten Island",40.52159810000001,-74.2171003
3858,Filoncino,ChIJf-7aA0RLwokRABmAIGv-6cY,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,"Amboy Road, Staten Island",40.5348702,-74.1841432
3900,Wall Street Grill,ChIJJ0daaxZawokRG_CF1AM2878,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",338.0,,,"128 Pearl Street, New York",40.7048763,-74.0086682
3901,Killarney Rose,ChIJQalvcBZawokRGSuWUh6cZiI,4.4,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",442.0,1.0,,"127 Pearl Street, New York",40.7050604,-74.00865979999999
3902,Al Horno Lean Mexican Kitchen,ChIJY9WKeRZawokRXLQKnVoBqNc,4.3,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",142.0,2.0,,"110 Pearl Street, New York",40.704707,-74.00882639999999
3903,Haru Sushi,ChIJe561bxZawokR7iWnSvqBJRE,4.1,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",676.0,3.0,,"1 Wall Street, New York",40.70523190000001,-74.00842999999999
3904,Andaz Kitchen & Bar,ChIJ81yLchZawokRJI7OQpxWJLI,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",11.0,,,"75 Wall Street, New York",40.7051691,-74.00802399999999
3905,Tacos Cholula Food Truck,ChIJhbwGJq1bwokRNYY028AkfIA,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,,,"75 Wall Street, New York",40.7051691,-74.00802399999999
3906,Wall & Water,ChIJbd_WExZawokRu9Hd3k3ypxU,3.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",10.0,3.0,,"75 Wall Street, New York",40.70517890000001,-74.0080186
3907,Fino,ChIJ8VK4bxZawokRO0cBg-JYRBU,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",147.0,2.0,,"82 Beaver Street, New York",40.7053293,-74.0083623
3908,11 Hanover Greek,ChIJORvTZBZawokRbjliKqfPc0w,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",275.0,2.0,,"11 Hanover Square, New York",40.705208999999996,-74.00885029999999
3909,Cafe Arte 2,ChIJwWyMFBZawokRnukYERVxF1Q,4.1,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",45.0,,,"75 Wall Street, New York",40.7052421,-74.0078213
3910,Oaxaca Taqueria,ChIJ2WzzaBZawokRzWfSxS4FLkU,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",209.0,1.0,,"87 Beaver Street, New York",40.70542870000001,-74.008574
3911,The Little Beet,ChIJt3JmNm9bwokRI9L7rwqs-qo,4.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0,,,"5 Hanover Square, New York",40.7050758,-74.0091604
3912,Neapolitan Express,ChIJozu6PeNbwokRblDwFflnzeo,,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",,,,"Water St &, Old Slip, New York",40.70421149999999,-74.0088104
3913,JOE & THE JUICE,ChIJLwbpaRZawokRKM1sp6QXOjE,4.1,"['meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",263.0,2.0,,"67 Wall Street, New York",40.7055429,-74.00810489999999
3914,sweetgreen,ChIJ2zcGahZawokR7UhfvrCS3LQ,4.4,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",455.0,,,"67 Wall Street, New York",40.70562570000001,-74.00828229999999
3915,Banh Mi Cart,ChIJD60JexZawokRKjQevWj9NKg,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",52.0,,,"Hanover Square, New York",40.704508,-74.0093485
3916,Luckyim Thai,ChIJ7bHRr1VbwokRvBEsA4VzTV4,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",12.0,,,"Hanover Square, New York",40.704181,-74.0090903
3917,John's Corner Food Truck,ChIJRS19JOhbwokRkKKBoi8ZqCw,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,,,"7 Hanover Square, New York",40.70439679999999,-74.0094677
3918,&pizza - Wall Street,ChIJ2_ZCM8BbwokRV35wi4Ll-6U,4.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",103.0,1.0,,"63 Wall Street, New York",40.7057647,-74.0085474
3919,Harajuku Japanese Crepe & Sushi,ChIJoVup2xVawokRIacn-USAMks,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,"20-26 Old Slip, New York",40.70390109999999,-74.0085039
3920,El Vez and Burrito Bar,ChIJUSnLnRtawokRvxs34iq8GpQ,4.3,"['meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",1549.0,2.0,,"259 Vesey Street, New York",40.7147972,-74.0156806
3921,Le Pain Quotidien,ChIJY9_JghxawokRfEOEqaCgqNs,4.1,"['restaurant', 'bakery', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']",180.0,2.0,,"2 River Terrace, New York",40.7155131,-74.01636239999999
3922,Atrio Wine Bar & Restaurant,ChIJoZ7p5FhbwokRz21YCmQv3xk,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",67.0,,,"102 North End Avenue, New York",40.7150499,-74.0155621
3923,elmursth,ChIJ2Xre0htbwokRa-lmwQOmjkQ,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,"259 Vesey Street, New York",40.7147234,-74.01563449999999
3924,Parm,ChIJgbhbdBtawokRQetZr21AjZQ,4.0,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",614.0,2.0,,"250 Vesey Street, New York",40.7144287,-74.0161101
3925,Dr Smood,ChIJZ5PXjglbwokR_Cwhd9zRnOE,3.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",17.0,2.0,,"210 Murray Street, New York",40.71502609999999,-74.0150772
3926,Pick A Bagel,ChIJ-8HrdxtawokRhqL25U5YQms,3.8,"['bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",291.0,1.0,,"102 North End Avenue, New York",40.7145088,-74.0151139
3927,Beans & Greens,ChIJ-8HrdxtawokRjvPoZdwqj08,3.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",34.0,1.0,,"245 Murray Street, New York",40.7150018,-74.0148171
3928,Harry's Italian Murray Street,ChIJ-xZqnBtawokRo1z9I0APOhA,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",360.0,2.0,,"225 Murray Street, New York",40.71512999999999,-74.014798
3929,Wei West,ChIJLRt32WBYwokR-lSDN4zCB0o,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",236.0,2.0,,"235 Murray Street, New York",40.7150687,-74.0147879
3930,Shake Shack,ChIJWbrReBxawokRmMicGgsIrMA,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",2858.0,2.0,,"215 Murray Street, New York",40.7152748,-74.0147987
3931,Battery Place Market,ChIJDcqDeRxawokRTs511bNNLc0,4.4,"['grocery_or_supermarket', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",14.0,2.0,,"240 Murray Street, New York",40.7150949,-74.0146501
3932,P.J. Clarke's,ChIJy8jTDBtawokRuFkJI_8AmuI,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",1536.0,2.0,,"250 Vesey Street, New York",40.713756,-74.016182
3933,Del Frisco's Grille,ChIJUfQXnxtawokRQ9iA9tEt0wM,4.1,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",234.0,3.0,,"250 Vesey Street, New York",40.7140038,-74.0150122
3934,Olive's,ChIJCcieABtawokRfWOrDxqhKas,3.9,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",76.0,2.0,,"225 Liberty Street, New York",40.71286579999999,-74.01553109999999
3935,Blue Ribbon Sushi Bar at Hudson Eats,ChIJOYCk_RpawokRXAVyblcSSas,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",228.0,2.0,,"225 Liberty Street, New York",40.7127025,-74.0158356
3936,"Blue Ribbon Sushi,Hudson Eats",ChIJGQE3qBtawokRLgG1iiMYNso,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",13.0,,,"230 Vesey Street, New York",40.7127024,-74.0158363
3937,SKINNYPIZZA,ChIJ7aBlWBpawokRtHEXhyzGNvo,3.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",110.0,,,"225 Liberty Street, New York",40.71271009999999,-74.0156379
3938,Hudson Eats,ChIJw1WjtxFbwokRVOUQnlltJAM,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.0,,,"Brookfield Place, Three World Financial Center, 230 Vesey Street, New York",40.712773,-74.0150642
3939,Mighty Quinn's Barbeque,ChIJfcCDixpawokRRwGmDlfU8a0,4.1,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",284.0,2.0,,"225 Liberty Street, New York",40.7125422,-74.01566629999999
3940,Plaza Deli,ChIJw4Q1FD1awokRKEYj4WwkMg0,4.2,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",139.0,1.0,,"127 John Street, New York",40.7074403,-74.0048333
3941,Chubby Princess 胖格格,ChIJT1zwjJ5bwokR4zYs7ingIdQ,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",16.0,,,"200 Water Street, New York",40.70742129999999,-74.005008
3942,Roast Kitchen,ChIJ91lVED1awokRphq95ktLJbY,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",212.0,1.0,,"199 Water Street, New York",40.706795,-74.00478
3943,Port of Subs LV Demo Vendor,ChIJC5T64TxawokR99AskkWbi3c,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,1.0,,"19 Fulton Street, New York",40.7070757,-74.0035296
3944,Ch Supercraft Beer & Burgers,ChIJoxVz4DxawokRsl4ER0-Oa8g,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.0,,,New York,40.70731929999999,-74.003473
3945,Cobble & Co.,ChIJe_ya0gZbwokRDVBto2wwlms,4.2,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",436.0,2.0,,"19 Fulton Street, New York",40.7069584,-74.00347660000001
3946,by CHLOE. Seaport District,ChIJTbZST3pbwokR5R028RhsQfs,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",191.0,2.0,,"181 Front Street, New York",40.70653179999999,-74.0041342
3947,Call Me Pasta!,ChIJe4lFof5bwokRGGDEoLyMymQ,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",100.0,,,"241 Pearl Street, New York",40.707527999999996,-74.00537609999999
3948,Banh Mi Cart,ChIJnwCwScxbwokRSYUXxkD3UnM,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",7.0,,,Water Street,40.70693,-74.005355
3949,Seaport,ChIJT2yiG0NbwokRU4c0iwgXqe8,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,"89 South Street, New York",40.706791,-74.0032947
3950,Papaya Dog,ChIJozrpOT1awokRSwkbqGZSPaQ,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",182.0,1.0,,"50 Fulton Street, New York",40.7081619,-74.0047897
3951,Little Italy Pizzeria and Deli,ChIJozrpOT1awokRIvVfcODFYvg,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",622.0,1.0,,"50 Fulton Street, New York",40.70819609999999,-74.00479550000001
3952,Dunkin',ChIJDRAMh2xbwokRsm9eJ6KAboY,5.0,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",3.0,1.0,,"172 Water Street, New York",40.706973,-74.0055885
3953,Peaches Low Country Kitchen,ChIJOyTuuFdbwokRlIZs23qA2Ls,,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",,,,"52 Fulton Street, New York",40.7082556,-74.0049104
3954,10 Corso Como Restaurant & Cafe,ChIJVRBwXzNbwokRDGQZsE3qji4,4.3,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",203.0,,,"200 Front Street, New York",40.7070486,-74.0027803
3955,Carne Mare,ChIJBaD9A0ZbwokRu6ArQW3Nj1E,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,,,"89 South Street, New York",40.7066007,-74.00289939999999
3956,Mister Dips,ChIJaQMrze1bwokR2ss68b75O3E,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,"89 South Street, New York",40.7066007,-74.00289939999999
3957,Il Brigante,ChIJo9uywzxawokR0qaNwBPTfY8,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",530.0,2.0,,"214 Front Street, New York",40.70745100000001,-74.002642
3958,T. J. Byrnes,ChIJyYiySj1awokRueQwalZ6hmA,4.3,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",187.0,2.0,,"77 Fulton Street, New York",40.708565899999996,-74.00464339999999
3959,Taco Bell,ChIJ-XfxiptbwokRVWlDuqtptKI,3.8,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",169.0,1.0,,"58A Fulton Street, New York",40.7085153,-74.0050656
3965,Disney ABC Cafeteria,ChIJNa0_oWBYwokRDfk5-2nt6DU,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",11.0,,,"125 West End Avenue, New York",40.775742,-73.987695
3967,PIER i CAFE,ChIJM_nQYVdYwokRTTpHFt1sQic,4.3,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",1187.0,2.0,,"500 W 70th St On The River at Pier i, New York",40.7796538,-73.9887895
3969,Olympic Flame Diner,ChIJq8Boxl5YwokRHi4-KHX6mcM,4.1,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",567.0,2.0,,"200 West 60th Street, New York",40.7710496,-73.9874224
3973,The Greek Kitchen,ChIJM_-wRFlYwokRGSmTD8TBKAs,4.4,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",826.0,2.0,,"889 10th Avenue, New York",40.7697508,-73.9883609
3976,Farmer's Fridge,ChIJxwMpTNlZwokRlhusCaO2NMk,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,"1000 10th Avenue, New York",40.7699982,-73.9874797
3977,Paris Baguette,ChIJ1-tsCsFZwokRCUumkRj0B_w,5.0,"['bakery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",3.0,2.0,,"888 10th Avenue, New York",40.7695806,-73.98784669999999
3979,Roosevelt Gourmet Deli,ChIJM3ZZY1lYwokRRABpixMmbiA,3.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",59.0,1.0,,"460 West 57th Street A, New York",40.7688906,-73.98846019999999
3980,Alice's Tea Cup,ChIJFUX_0YtYwokRYh_7Fcn3opI,4.3,"['bakery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1258.0,2.0,,"102 West 73rd Street, New York",40.77804099999999,-73.978683
3981,Zucker's Bagels & Smoked Fish,ChIJ_Suz7ItYwokRFLJdYYBol6A,4.1,"['meal_delivery', 'bakery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",430.0,2.0,,"273 Columbus Avenue, New York",40.77787239999999,-73.9781692
3982,HARVEST KITCHEN,ChIJR3VvyQhZwokRjaNBDvAcCOc,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",165.0,,,"269 Columbus Avenue, New York",40.77780529999999,-73.97820039999999
3983,Tenzan Columbus Ave,ChIJ5SpD7otYwokR1F-cMlCK0js,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",338.0,2.0,,"285 Columbus Avenue, New York",40.77826859999999,-73.9779653
3984,Angaar Classic Indian Cuisine,ChIJXeGF4x9ZwokRLs1G3RC4v38,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",124.0,,,"283 Columbus Avenue, New York",40.77824740000001,-73.9779544
3985,TAP NYC,ChIJRxsmlItYwokRp5ZtogV3y90,4.5,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",350.0,2.0,,"267 Columbus Avenue, New York",40.777607,-73.97836389999999
3986,Sido Falafel & More,ChIJN4aalYtYwokRhfRgcCsd6UU,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",163.0,1.0,,"267 Columbus Avenue #11, New York",40.777607,-73.97836389999999
3987,Guyer's,ChIJm6Xi5YtYwokRjajqwYEumRs,4.0,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",66.0,,,"286 Columbus Avenue, New York",40.7785377,-73.9782259
3988,Columbus Gourmet Food,ChIJawajvYtYwokRFNXaByWrO2U,4.1,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",228.0,1.0,,"261 Columbus Avenue, New York",40.777546,-73.978487
3989,Juice Generation,ChIJuXk4uItYwokRvdwlj6Gzw2U,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",92.0,2.0,,"117 West 72nd Street, New York",40.7778757,-73.9793104
3990,The Dakota Bar,ChIJYRdWlotYwokRat39bGC-kAQ,4.0,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",380.0,2.0,,"53 West 72nd Street, New York",40.7774702,-73.9785151
3991,Leyla,ChIJs50sSzRZwokRovm03SrTL2g,4.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",91.0,,,"108 West 74th Street, New York",40.77882,-73.97834
3992,Legend 72,ChIJn6XYtYtYwokRbCbRTfDlXMQ,4.0,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",177.0,2.0,,"127 West 72nd Street, New York",40.77796250000001,-73.9797078
3993,Lilly's Cocktail and Wine,ChIJjRAQmYtYwokR5LxsS-kzyS4,4.4,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",179.0,2.0,,"50 West 72nd Street, New York",40.77710549999999,-73.97844769999999
3994,Lenwich,ChIJsahM44tYwokRQ-PqyAtuL2g,4.3,"['meal_delivery', 'bakery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",367.0,2.0,,"302 Columbus Avenue, New York",40.779019,-73.978011
3995,Patsy's Pizzeria,ChIJq31W-YtYwokRu53h7vplsWE,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",906.0,2.0,,"61 West 74th Street, New York",40.7787036,-73.97745669999999
3996,Ella Social,ChIJ82h7oYtYwokRjWZ1giCbywA,4.4,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",499.0,2.0,,"249 Columbus Avenue, New York",40.7770155,-73.97881819999999
3997,Le Pain Quotidien,ChIJjRAQmYtYwokRTxpn521zftQ,4.1,"['restaurant', 'bakery', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']",232.0,2.0,,"50 West 72nd Street, New York",40.7769972,-73.97843329999999
3998,Pho Shop,ChIJNzbNip5ZwokRNguiBkRaPYo,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",101.0,,,"141 West 72nd Street, New York",40.778275,-73.980098
3999,Friedmans,ChIJbUrpzklZwokR0wLQhJha_60,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",161.0,2.0,,"130 West 72nd Street, New York",40.7777321,-73.9800415
